"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/ModelsStudio/Studio_Setup_Mtl_18_001.Studio_Setup_Mtl_18_001","49","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_17_001.Studio_Setup_Mtl_17_001","49","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_16_001.Studio_Setup_Mtl_16_001","49","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_15_001.Studio_Setup_Mtl_15_001","49","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_14_001.Studio_Setup_Mtl_14_001","49","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_13_001.Studio_Setup_Mtl_13_001","49","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_12_001.Studio_Setup_Mtl_12_001","49","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_11_001.Studio_Setup_Mtl_11_001","49","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_10_001.Studio_Setup_Mtl_10_001","49","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Plastic_1.Studio_Plastic_1","49","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Fabric_3.Studio_Fabric_3","49","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/QS_002.QS_002","49","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/White_002.White_002","49","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_9_001.Studio_Setup_Mtl_9_001","49","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_8_001.Studio_Setup_Mtl_8_001","49","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_7_001.Studio_Setup_Mtl_7_001","49","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_6_001.Studio_Setup_Mtl_6_001","49","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_5_001.Studio_Setup_Mtl_5_001","49","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_4_001.Studio_Setup_Mtl_4_001","49","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_3_001.Studio_Setup_Mtl_3_001","49","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_2_001.Studio_Setup_Mtl_2_001","49","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_1_001.Studio_Setup_Mtl_1_001","49","14","14","1","0.000000","0","14"
"/Game/ModelsStudio/Studio_Setup_Mtl_19_001.Studio_Setup_Mtl_19_001","49","14","14","1","0.000000","0","14"
